name,cellulose
"Clostridioides difficile FDAARGOS_723",2
"Clostridioides difficile M120",2
"Clostridioides difficile Mta-79",2
"Clostridioides difficile R0104a",2
"Clostridioides difficile NCTC13307",2
"Clostridioides difficile R1",2
"Clostridioides difficile R2",2
"Clostridioides difficile R20291",2
"Clostridioides difficile R3",2
"Clostridioides difficile TW11-RT078",2
"Clostridioides difficile TW11",2
"Clostridioides difficile W0023a",2
"Clostridioides difficile W0022a",2
"Clostridioides difficile W0003a",2
"Clostridium aceticum DSM 1496",2
"Clostridium acetobutylicum EA 2018",2
"Clostridium acetobutylicum DSM 1731",2
"Clostridium acetobutylicum ATCC 824",2
"Clostridioides difficile Z31",2
"Clostridioides difficile DSM 29745",2
"Clostridioides difficile DSM 29747",2
"Clostridium argentinense 89G",2
"Clostridium acetobutylicum LJ4",2
"Clostridium baratii str. Sullivan",2
"Clostridium baratii CDC51267",2
"Clostridium beijerinckii DSM 6423",2
"Clostridium beijerinckii ATCC 35702 SA-1",2
"Clostridium beijerinckii NCIMB 8052",2
"Clostridium beijerinckii NCIMB 14988",2
"Clostridium beijerinckii BAS/B3/I/124",2
"Clostridium botulinum 1873",2
"Clostridium bornimense M2/40",2
"Clostridium botulinum 202F",2
"Clostridium beijerinckii NRRL B-598",2
"Clostridium botulinum 3859/11",2
"Clostridium botulinum A str. ATCC 3502",2
"Clostridium botulinum 1169",2
"Clostridium botulinum 111",2
"Clostridium botulinum A str. Hall",2
"Clostridium botulinum A str. ATCC 19397",2
"Clostridium botulinum A634",2
"Clostridium botulinum AM1195",2
"Clostridium botulinum AM1051",2
"Clostridium botulinum A2 str. Kyoto",2
"Clostridium botulinum A3 str. Loch Maree",2
"Clostridium botulinum Af650",2
"Clostridium autoethanogenum DSM 10061",2
"Clostridium botulinum AM282",2
"Clostridium botulinum B305",2
"Clostridium botulinum B str. Eklund 17B (NRP)",2
"Clostridium botulinum B515",2
"Clostridium botulinum B1 str. Okra",2
"Clostridium botulinum B742",2
"Clostridium botulinum Ba4 str. 657",2
"Clostridium botulinum CDC_1436",2
"Clostridium botulinum BrDura",2
"Clostridium botulinum CDC_1632",2
"Clostridium botulinum CDC_297",2
"Clostridium botulinum CDC_53174",2
"Clostridium botulinum CDC_54064",2
"Clostridium botulinum B609",2
"Clostridium botulinum CDC_67071",2
"Clostridium botulinum CDC_69094",2
"Clostridium botulinum CDC_69096",2
"Clostridium botulinum CFSAN034202",2
"Clostridium botulinum CFSAN034200",2
"Clostridium botulinum CFSAN064329",2
"Clostridium botulinum CJ0611A1",2
"Clostridium botulinum E3 str. Alaska E43",2
"Clostridium botulinum CDC_67190",2
"Clostridium botulinum DFPST0029",2
"Clostridium botulinum F634",2
"Clostridium botulinum F1425",2
"Clostridium botulinum F str. 230613",2
"Clostridium botulinum F160",2
"Clostridium botulinum F str. Langeland",2
"Clostridium botulinum MAP 5",2
"Clostridium botulinum BKT2873",2
"Clostridium botulinum BKT015925",2
"Clostridium botulinum IBCA10-7060",2
"Clostridium botulinum H04402 065",2
"Clostridium botulinum Mfbjulcb8",2
"Clostridium botulinum MFBjulcb1",2
"Clostridium botulinum NCTC 13319",2
"Clostridium botulinum NCTC 8266",2
"Clostridium botulinum Mfbjulcb5",2
"Clostridium botulinum Mauritius",2
"Clostridium botulinum Mfbjulcb6",2
"Clostridium botulinum Mfbjulcb3",2
"Clostridium botulinum Prevot_594",2
"Clostridium botulinum NCTC 8550",2
"Clostridium botulinum X58540",2
"Clostridium botulinum RF5",2
"Clostridium butyricum 16-3",2
"Clostridium butyricum 29-1",2
"Clostridium botulinum Stockholm",2
"Clostridium bovifaecis BXX",2
"Clostridium butyricum CDC_51208",2
"Clostridium butyricum DS501",2
"Clostridium butyricum CFSA3987",2
"Clostridium butyricum DSM 10702",2
"Clostridium butyricum CFSA3989",2
"Clostridium butyricum 4-1",2
"Clostridium butyricum KNU-L09",2
"Clostridium butyricum TK520",2
"Clostridium butyricum NBRC 13949",2
"Clostridium butyricum TOA",2
"Clostridium carboxidivorans P7",1
"Clostridium cellulovorans 743B",1
"Clostridium chauvoei DSM 7528",2
"Clostridium chauvoei SBP 07/09",2
"Clostridium cochlearium NCTC13027",2
"Clostridium drakei SL1",2
"Clostridium diolis DSM 15410",2
"Clostridium estertheticum subsp. estertheticum DSM 8809",2
"Clostridium fermenticellae JN500901",2
"Clostridium formicaceticum ATCC 27076",2
"Clostridium formicaceticum DSM 92",2
"Clostridium butyricum JKY6D1",2
"Clostridium butyricum S-45-5",2
"Clostridium kluyveri DSM 555",2
"Clostridium gasigenes CGAS001",2
"Clostridium intestinale Lx1",2
"Clostridium isatidis DSM 15098",2
"Clostridium chauvoei 12S0467",2
"Clostridium ljungdahlii DSM 13528",2
"Clostridium kluyveri JZZ",2
"Clostridium kluyveri NBRC 12016",2
"Clostridium novyi 150557",2
"Clostridium pasteurianum DSM 525 = ATCC 6013",2
"Clostridium perfringens ATCC 13124",2
"Clostridium pasteurianum M150B",2
"Clostridium pasteurianum BC1",2
"Clostridium novyi NT",2
"Clostridium chauvoei JF4335",2
"Clostridium perfringens EHE-NE18",2
"Clostridium perfringens FORC_003",2
"Clostridium perfringens Del1",2
"Clostridium perfringens FDAARGOS_932",2
"Clostridium perfringens JP55",2
"Clostridium perfringens JP838",2
"Clostridium perfringens LLY_N11",2
"Clostridium perfringens JXJA17",2
"Clostridium perfringens NCTC13170",2
"Clostridium perfringens FORC_025",2
"Clostridium perfringens SM101",2
"Clostridium perfringens str. 13",2
"Clostridium saccharobutylicum BAS/B3/SW/136",2
"Clostridium saccharobutylicum DSM 13864",2
"Clostridium saccharobutylicum NCP 200",2
"Clostridium perfringens NCTC2837",2
"Clostridium perfringens CP15",2
"Clostridium scatologenes ATCC 25775",2
"Clostridium saccharobutylicum NCP 258",2
"Clostridium saccharoperbutylacetonicum N1-504",2
"Clostridium saccharoperbutylacetonicum N1-4(HMT)",2
"Clostridium septicum DSM 7534",2
"Clostridium septicum VAT12",2
"Clostridium sp. AWRP",2
"Clostridium sp. deep sea",2
"Clostridium sp. JN-9",2
"Clostridium sp. BNL1100",2
"Clostridium sp. CT4",2
"Clostridium sp. SY8519",2
"Clostridium sporogenes DSM 795",2
"Clostridium sp. MF28",2
"Clostridium tetani E88 Massachusetts",2
"Clostridium tetani Harvard 49205",2
"Clostridium saccharobutylicum NCP 195",2
"Clostridium tetani Mfbjulcb2",2
"Clostridium tyrobutyricum KCTC 5387",2
"Clostridium sporogenes NCIMB 10696",2
"Clostridium tetani 12124569",2
"Clostridium taeniosporum 1/k",2
"Cnuibacter physcomitrellae XA(T)",2
"Cobetia sp. AM6",2
"Cobetia marina JCM 21022",2
"Clostridium tyrobutyricum W428",2
"Cohnella abietis HS21",2
"Clostridium tyrobutyricum L319",2
"Cobetia sp. cqz5-12",2
"Cobetia sp. ICG0124",2
"Cognatishimia activa ECT2AJA-044",2
"Collimonas arenae Cal35",2
"Collimonas fungivorans Ter331",2
"Collimonas arenae Ter10",2
"Cohnella sp. KS 22",2
"Cohnella sp. LGH",2
"Collimonas fungivorans Ter6",2
"Collinsella aerofaciens ATCC 25986 JCM 10188",2
"Cohnella sp. MFER-1",2
"Cohaesibacter sp. ES.047",2
"Collinsella aerofaciens C11",2
"Collinsella aerofaciens indica",2
"Colwellia beringensis NB097-1",2
"Colwellia sp. Arc7-D",2
"Colwellia sp. PAMC 20917",2
"Collimonas arenae Ter282",2
"Comamonas aquatica CJG",2
"Colwellia sp. PAMC 21821",2
"Colwellia sp. Arc7-635",2
"Collimonas pratensis Ter91",2
"Collimonas pratensis Ter291",2
"Comamonas kerstersii 8943",2
"Comamonas kerstersii 3132976",2
"Colwellia psychrerythraea 34H",2
"Comamonas sp. NLF-7-7",2
"Comamonas terrigena NBRC 13299",2
"Comamonas testosteroni CNB-2 CNB-1",2
"Comamonas serinivorans DSM 26136",2
"Comamonas testosteroni G1",2
"Comamonas piscis BIGb0172",2
"Comamonas thiooxydans ZDHYF418",2
"Comamonas testosteroni TK102",2
"Commensalibacter sp. AMU001",2
"Commensalibacter sp. ESL0284",2
"Companilactobacillus crustorum MN047",2
"Companilactobacillus allii WiKim39",2
"Companilactobacillus farciminis CNCM-I-3699-R",2
"Colwellia sp. MT41",2
"Companilactobacillus pabuli NFFJ11",2
"Companilactobacillus farciminis CNCM-I-3699-S",2
"Companilactobacillus ginsenosidimutans EMML 3141",2
"Companilactobacillus futsaii Y97",2
"Companilactobacillus paralimentarius LP238",2
"Conchiformibius steedae DSM 2580",2
"Confluentimicrobium sp. EMB200-NS6",2
"Companilactobacillus heilongjiangensis DSM 28069",2
"Conexibacter woesei DSM 14684",2
"Coprobacter sp. 2CBH44",2
"Coprococcus catus GD/7",2
"Companilactobacillus zhachilii HBUAS52074",2
"Coraliomargarita akajimensis DSM 45221",2
"Coprothermobacter proteolyticus DSM 5265",2
"Corallococcus coralloides B035",2
"Coprococcus comes FDAARGOS_1339",2
"Corynebacterium ammoniagenes DSM 20306 DSM 20306 = 9.6",2
"Coriobacterium glomerans PW2",2
"Corallococcus coralloides DSM 2259",2
"Corynebacterium ammoniagenes KCCM 40472",2
"Corynebacterium amycolatum FDAARGOS_1107",2
"Corynebacterium amycolatum FDAARGOS_1108",2
"Corynebacterium amycolatum FDAARGOS_938",2
"Corynebacterium anserum 23H37-10",2
"Corynebacterium aquilae DSM 44791 S-613",2
"Corynebacterium atypicum R2070",2
"Corynebacterium aurimucosum ATCC 700975",2
"Corynebacterium argentoratense DSM 44202",2
"Corynebacterium amycolatum FDAARGOS_991",2
"Corynebacterium aurimucosum FDAARGOS_1109",2
"Corynebacterium bovis FDAARGOS_1052",2
"Corynebacterium aurimucosum FDAARGOS_1110",2
"Corynebacterium camporealensis CIP 105508",2
"Corynebacterium callunae DSM 20147",2
"Corynebacterium casei LMG S-19264",2
"Corynebacterium cystitidis NCTC11863",2
"Corynebacterium crudilactis JZ16",2
"Corynebacterium deserti GIMN1.010",2
"Coprococcus sp. ART55/1",2
"Corynebacterium choanis 200CH",2
"Corallococcus macrosporus DSM 14697",2
"Corynebacterium diphtheriae",2
"Corynebacterium diphtheriae B-D-16-78",2
"Corynebacterium diphtheriae bv. mitis PC0646",2
"Corynebacterium diphtheriae BQ11",2
"Corynebacterium diphtheriae 31A",2
"Corynebacterium diphtheriae 241",2
"Corynebacterium diphtheriae CHUV2995",2
"Corynebacterium diphtheriae FDAARGOS_197",2
"Corynebacterium camporealensis DSM 44610",2
"Corynebacterium diphtheriae HC02",2
"Corynebacterium diphtheriae HC04",2
"Corynebacterium diphtheriae HC01",2
"Corynebacterium diphtheriae NCTC11397",2
"Corynebacterium diphtheriae INCA 402",2
"Corynebacterium diphtheriae NCTC 13129",2
"Corynebacterium diphtheriae C7 (beta)",2
"Corynebacterium diphtheriae BH8",2
"Corynebacterium diphtheriae CDCE 8392",2
"Corynebacterium diphtheriae NCTC3529",2
"Corynebacterium diphtheriae subsp. lausannense CMCNS703",2
"Corynebacterium diphtheriae TH1526",2
"Corynebacterium diphtheriae NCTC7838",2
"Corynebacterium diphtheriae VA01",2
"Corynebacterium epidermidicanis DSM 45586",2
"Corynebacterium doosanense CAU 212 = DSM 45436",2
"Corynebacterium efficiens YS-314",2
"Corynebacterium flavescens OJ8",2
"Corynebacterium falsenii DSM 44353 BL 8171",2
"Corynebacterium endometrii LMM-1653",2
"Corynebacterium diphtheriae HC03",2
"Corynebacterium glucuronolyticum FDAARGOS_1111",2
"Corynebacterium geronticis W8",2
"Corynebacterium glaucum DSM 30827",2
"Corynebacterium frankenforstense DSM 45800 ST18",2
"Corynebacterium glucuronolyticum FDAARGOS_1053",2
"Corynebacterium glucuronolyticum FDAARGOS_1190",2
"Corynebacterium diphtheriae PW8",2
"Corynebacterium glutamicum AR1",2
"Corynebacterium glutamicum ATCC 13032",2
"Corynebacterium glutamicum ATCC 14067",2
"Corynebacterium glutamicum ATCC 21831",2
"Corynebacterium glutamicum ATCC 21799",2
"Corynebacterium glutamicum B253",2
"Corynebacterium glutamicum ATCC 13869",2
"Corynebacterium glutamicum CP18",2
"Corynebacterium glutamicum BE",2
"Corynebacterium glutamicum HA",2
"Corynebacterium glutamicum CICC10064",2
"Corynebacterium glutamicum JH41",2
"Corynebacterium glutamicum JH41 parent",2
"Corynebacterium glutamicum B414",2
"Corynebacterium glutamicum N24",2
"Corynebacterium glutamicum R",2
"Corynebacterium glutamicum TQ2223",2
"Corynebacterium glutamicum SCgG1",2
"Corynebacterium glutamicum SCgG2",2
"Corynebacterium glutamicum MB001",2
"Corynebacterium glutamicum USDA-ARS-USMARC-56828",2
"Corynebacterium glutamicum XV",2
"Corynebacterium glucuronolyticum FDAARGOS_1191",2
"Corynebacterium glutamicum AJ1511",2
"Corynebacterium glyciniphilum AJ 3170",2
"Corynebacterium halotolerans YIM 70093 = DSM 44683",0
"Corynebacterium jeikeium FDAARGOS_574",2
"Corynebacterium humireducens NBRC 106098 = DSM 45392",2
"Corynebacterium imitans DSM 44264",2
"Corynebacterium imitans NCTC13015",2
"Corynebacterium jeikeium FDAARGOS_328",2
"Corynebacterium jeikeium NCTC11914",2
"Corynebacterium kefirresidentii FDAARGOS_1055",2
"Corynebacterium jeikeium K411",2
"Corynebacterium kroppenstedtii FDAARGOS_1192",2
"Corynebacterium kroppenstedtii DSM 44385",2
"Corynebacterium kroppenstedtii FDAARGOS_1194",2
"Corynebacterium kutscheri NCTC11138",2
"Corynebacterium kutscheri DSM 20755",2
"Corynebacterium kutscheri NCTC3655",2
"Corynebacterium kroppenstedtii FDAARGOS_1193",2
"Corynebacterium lactis RW2-5",2
"Corynebacterium kutscheri NCTC949",2
"Corynebacterium macginleyi 160811",2
"Corynebacterium liangguodongii 2184",2
"Corynebacterium macginleyi 180208",2
"Corynebacterium glutamicum ZL-6",2
"Corynebacterium macginleyi FDAARGOS_1195",2
"Corynebacterium marinum DSM 44953",2
"Corynebacterium maris DSM 45190",2
"Corynebacterium matruchotii NCTC10206",2
"Corynebacterium matruchotii ATCC 14266",2
"Corynebacterium minutissimum FDAARGOS_1196",2
"Corynebacterium minutissimum NCTC10288",2
"Corynebacterium minutissimum FDAARGOS_894",2
"Corynebacterium mycetoides DSM 20632",2
"Corynebacterium mustelae DSM 45274",2
"Corynebacterium glutamicum YI",2
"Corynebacterium propinquum FDAARGOS_1112",2
"Corynebacterium pelargi 136/3",2
"Corynebacterium provencense 17KM38",2
"Corynebacterium pseudopelargi 812CH",2
"Corynebacterium pseudotuberculosis 04MAT",2
"Corynebacterium propinquum FDAARGOS_1113",2
"Corynebacterium pseudotuberculosis 1002",2
"Corynebacterium pseudotuberculosis 12C",2
"Corynebacterium minutissimum FDAARGOS_992",2
"Corynebacterium pseudotuberculosis 1/06-A",2
"Corynebacterium pseudotuberculosis 1002B",2
"Corynebacterium pseudotuberculosis 17",2
"Corynebacterium pseudotuberculosis 133",2
"Corynebacterium pseudotuberculosis 262",2
"Corynebacterium pseudotuberculosis 267",2
"Corynebacterium pseudotuberculosis 206",2
"Corynebacterium pseudotuberculosis 226",2
"Corynebacterium pseudotuberculosis 258",2
"Corynebacterium phocae M408/89/1",2
"Corynebacterium pseudotuberculosis 3/99-5",2
"Corynebacterium pseudotuberculosis 31",2
"Corynebacterium pseudotuberculosis 29156",2
"Corynebacterium pseudotuberculosis 316",2
"Corynebacterium pseudotuberculosis 32",2
"Corynebacterium pseudotuberculosis 33",2
"Corynebacterium pseudotuberculosis 36",2
"Corynebacterium pseudotuberculosis 38",2
"Corynebacterium pseudotuberculosis 38MAT",2
"Corynebacterium pseudotuberculosis 42/02-A",2
"Corynebacterium pseudotuberculosis 46",2
"Corynebacterium pseudotuberculosis 414",2
"Corynebacterium pseudotuberculosis 39",2
"Corynebacterium pseudotuberculosis 43",2
"Corynebacterium pseudotuberculosis 34",2
"Corynebacterium pseudotuberculosis 48252",2
"Corynebacterium pseudotuberculosis ATCC 19410",2
"Corynebacterium pseudotuberculosis C231",2
"Corynebacterium pseudotuberculosis 87MAT",2
"Corynebacterium pseudotuberculosis 48",2
"Corynebacterium pseudotuberculosis Cap1C",2
"Corynebacterium pseudotuberculosis 99MAT",2
"Corynebacterium pseudotuberculosis Cap1R",2
"Corynebacterium pseudotuberculosis Cap4W",2
"Corynebacterium pseudotuberculosis CAP3W",2
"Corynebacterium pseudotuberculosis Cap8W",2
"Corynebacterium pseudotuberculosis CAPMI03",2
"Corynebacterium pseudotuberculosis CAPJ4",2
"Corynebacterium pseudotuberculosis CAPNAT1",2
"Corynebacterium pseudotuberculosis Cap1W",2
"Corynebacterium pseudotuberculosis CR07",2
"Corynebacterium pseudotuberculosis CIP 52.97",2
"Corynebacterium pseudotuberculosis Cp162",2
"Corynebacterium pseudotuberculosis CS_10",2
"Corynebacterium pseudotuberculosis Cp13",2
"Corynebacterium pseudotuberculosis 35",2
"Corynebacterium pseudotuberculosis E14",2
"Corynebacterium pseudotuberculosis E16",2
"Corynebacterium pseudotuberculosis Cap5W",2
"Corynebacterium pseudotuberculosis E13",2
"Corynebacterium pseudotuberculosis E55",2
"Corynebacterium pseudotuberculosis E56",2
"Corynebacterium pseudotuberculosis E7",2
"Corynebacterium pseudotuberculosis I37",2
"Corynebacterium pseudotuberculosis MB11",2
"Corynebacterium pseudotuberculosis Ft_2193/67",2
"Corynebacterium pseudotuberculosis FRC41",2
"Corynebacterium pseudotuberculosis CAPMI05",2
"Corynebacterium pseudotuberculosis I19",2
"Corynebacterium pseudotuberculosis MB154",2
"Corynebacterium pseudotuberculosis MB278",2
"Corynebacterium pseudotuberculosis MB295",2
"Corynebacterium pseudotuberculosis MB14",2
"Corynebacterium pseudotuberculosis MB302",2
"Corynebacterium pseudotuberculosis MB30",2
"Corynebacterium pseudotuberculosis MB66",2
"Corynebacterium pseudotuberculosis MEX1",2
"Corynebacterium pseudotuberculosis E19",2
"Corynebacterium pseudotuberculosis MEX2",2
"Corynebacterium pseudotuberculosis MEX25",2
"Corynebacterium pseudotuberculosis MEX29",2
"Corynebacterium pseudotuberculosis MEX30",2
"Corynebacterium pseudotuberculosis MEX9",2
"Corynebacterium pseudotuberculosis MEX31",2
"Corynebacterium pseudotuberculosis MIC6",2
"Corynebacterium pseudotuberculosis N1",2
"Corynebacterium pseudotuberculosis NCTC4656",2
"Corynebacterium pseudotuberculosis OVI2C",2
"Corynebacterium pseudotuberculosis OVI03",2
"Corynebacterium pseudotuberculosis OVIAF1",2
"Corynebacterium pseudotuberculosis P54B96",2
"Corynebacterium pseudotuberculosis MB16",2
"Corynebacterium pseudotuberculosis PA01",2
"Corynebacterium pseudotuberculosis MB20",2
"Corynebacterium pseudotuberculosis NCTC4681",2
"Corynebacterium pseudotuberculosis PA06",2
"Corynebacterium pseudotuberculosis PA07",2
"Corynebacterium pseudotuberculosis PA08; A19",2
"Corynebacterium pseudotuberculosis PA09",2
"Corynebacterium pseudotuberculosis PAT14",2
"Corynebacterium pseudotuberculosis PAT10",2
"Corynebacterium pseudotuberculosis PAT16",2
"Corynebacterium pseudotuberculosis phoP",2
"Corynebacterium pseudotuberculosis PO269-5",2
"Corynebacterium pseudotuberculosis sigB",2
"Corynebacterium pseudotuberculosis PA05",2
"Corynebacterium pseudotuberculosis PA04",2
"Corynebacterium pseudotuberculosis PO222/4-1",2
"Corynebacterium pseudotuberculosis SigD",2
"Corynebacterium pseudotuberculosis SigH",2
"Corynebacterium pseudotuberculosis PA02",2
"Corynebacterium pseudotuberculosis SigM",2
"Corynebacterium pseudotuberculosis SigmaE",2
"Corynebacterium pseudotuberculosis SigK",2
"Corynebacterium pseudotuberculosis T1",2
"Corynebacterium renale NCTC11140",2
"Corynebacterium renale NCTC7448",2
"Corynebacterium resistens DSM 45100",2
"Corynebacterium pseudotuberculosis VD57",2
"Corynebacterium pseudotuberculosis SP165",2
"Corynebacterium riegelii FDAARGOS_1114",2
"Corynebacterium riegelii PUDD_83A45",2
"Corynebacterium segmentosum NCTC934",2
"Corynebacterium simulans Wattiau",2
"Corynebacterium singulare IBS B52218",2
"Corynebacterium simulans PES1",2
"Corynebacterium sp. 1864",2
"Corynebacterium sp. 1959",2
"Corynebacterium sp. 4H37-19",2
"Corynebacterium sp. 2019",2
"Corynebacterium sp. 2039",2
"Corynebacterium sp. Marseille-Q3630",2
"Corynebacterium sp. NML93-0612",2
"Corynebacterium sp. MC1420",2
"Corynebacterium sp. NML98-0116",2
"Corynebacterium pseudotuberculosis sigC",2
"Corynebacterium sp. zg-913",2
"Corynebacterium sp. ZJ-599",2
"Corynebacterium sp. zg-917",2
"Corynebacterium sp. zg-320",2
"Corynebacterium stationis LMG 21670",2
"Corynebacterium sphenisci DSM 44792",2
"Corynebacterium stationis ATCC 21170",2
"Corynebacterium stationis 622=DSM 20302",2
"Corynebacterium stationis ATCC 6872",2
"Corynebacterium striatum 215",2
"Corynebacterium sp. ATCC 6931",2
"Corynebacterium sp. sy039",2
"Corynebacterium tuberculostearicum FDAARGOS_1117",2
"Corynebacterium timonense DSM 45434",2
"Corynebacterium terpenotabidum Y-11",0
"Corynebacterium striatum FDAARGOS_1054",2
"Corynebacterium testudinoris DSM 44614",2
"Corynebacterium striatum 216",2
"Corynebacterium striatum KC-Na-01",2
"Corynebacterium ulcerans 131002",2
"Corynebacterium tuberculostearicum FDAARGOS_993",2
"Corynebacterium tuberculostearicum FDAARGOS_1198",2
"Corynebacterium ulcerans 0211",2
"Corynebacterium ulcerans 131001",2
"Corynebacterium ulcerans 0102",2
"Corynebacterium ulcerans 210931",2
"Corynebacterium ulcerans 809",2
"Corynebacterium ulcerans FH2016-1",2
"Corynebacterium ulcerans BR-AD22",2
"Corynebacterium ulcerans FRC11",2
"Corynebacterium ulcerans FRC58",2
"Corynebacterium ulcerans 210932",2
"Corynebacterium ulcerans NCTC10285",2
"Corynebacterium ulcerans LIV-14050",2
"Corynebacterium ulcerans NCTC8639",2
"Corynebacterium ulcerans MRi49",2
